 기업명::경력,학력::근무지,근무형태::기업규모::평균연봉::분류코드
 (주)컬리 ::경력1년↑학력무관::서울 강남구	정규직::중소기업::3,778::17111
 베스트네트워크(주) ::경력6년↑대졸이상::서울 외	정규직::중소기업::None::17111
 씨제이올리브네트웍스(주) ::경력(연차무관)학력무관::서울 용산구	정규직::대기업::6,252::17111
 (주)에이피서비스 ::경력3~15년학력무관::서울 강남구	정규직외	5,000~6,000만원::중소기업::4,154::17111
 베스트네트워크(주) ::경력6년미만학력무관::서울 외	정규직::중소기업::None::17111
 (주)엑씽크 ::경력5년↑학력무관::서울 강남구 외	정규직	6,000~7,000만원::중소기업::2,965::17111
 네오위즈 ::경력5년↑학력무관::경기 성남시	정규직::중견기업::5,286::17111
 (주)글리치스튜디오 ::경력1년↑학력무관::서울	정규직	6,000~7,000만원::중소기업::None::17111
 라인비즈플러스(주) ::경력2년↑학력무관::경기 성남시	정규직::대기업::6,597::17111
 한겨레신문(주) ::경력3~5년학력무관::서울 마포구	정규직::중견기업::5,702::17111
 (주)엔터웨이파트너스 ::경력5년↑대졸이상::서울	정규직::중소기업::None::17111
 (주)엔터웨이파트너스 ::경력5년↑대졸이상::서울	정규직::중소기업::None::17111
 케이스랩 ::경력3~7년학력무관::서울 강남구 외	정규직::중소기업::None::17111
 주식회사 링크업소프트 ::경력3년↑초대졸이상::서울 영등포구 외	정규직외::중소기업::4,459::17111
 주식회사 링크업소프트 ::경력3년↑초대졸이상::서울 영등포구 외	정규직외::중소기업::4,459::17111
 주식회사 브랜드미 ::경력5년↑학력무관::서울 강남구	정규직::중소기업::4,072::17111
 (주)컬러풀마인즈 ::경력5년↑초대졸::서울 서대문구	정규직	6,000~7,000만원::중소기업::None::17111
 (주)더유니파이 ::경력1~3년학력무관::서울 금천구	정규직::중소기업::3,780::17111
 (주)코워커넷 ::신입/경력(연차무관)학력무관::서울 은평구	정규직외::소기업::3,080::17111
 (주)잡뉴스솔로몬서치 ::경력3~7년대졸이상::서울 외	정규직::중소기업::4,889::17111
 (주)잡뉴스솔로몬서치 ::경력3~7년대졸이상::서울 외	정규직::중소기업::4,889::17111
 (주)필름몽 ::신입/경력(연차무관)학력무관::전남 나주시	정규직외::중소기업::3,208::17111
 베스트네트워크(주) ::경력3년↑대졸::서울 외	정규직::중소기업::None::17111
 온닷 ::신입/경력3년미만대졸이상::경기 부천시 외	정규직	3,000~3,500만원::중소기업::None::17111
 사회정보연구원 ::신입/경력(연차무관)대졸::서울 은평구	정규직외::중소기업::None::17111
 (주)에버에듀시스템 ::신입/경력(연차무관)학력무관::경기 수원시 영통구 외	정규직::중소기업::3,017::17111
 (주)더라이징스타 ::경력(연차무관)학력무관::서울 영등포구	정규직::중소기업::2,895::17111
 (주)더라이징스타 ::경력7년↑학력무관::서울 강남구	정규직::중소기업::2,895::17111
 (주)디지털커브 ::신입초대졸이상::서울 은평구	정규직::중소기업::3,831::17111
 (주)스카우트파트너스 ::경력2년↑대졸이상::서울 강남구	정규직::중소기업::4,157::17111
 (주)에이치알그룹 ::경력3년↑대졸::서울	정규직::중소기업::3,175::17111
 (주)스너그스튜디오 ::경력5~10년학력무관::서울 강남구	정규직::중소기업::3,798::17111
 (주)아이티엔제이 ::경력4년↑대졸이상::울산 남구	정규직	4,000~5,000만원::중소기업::3,762::17111
 엔에이치엔두레이 주식회사 ::경력1년↑학력무관::경기 성남시	정규직::중견기업::6,377::17111
 주식회사 앤드피플 ::경력3~8년대졸::서울 강남구	정규직::중소기업::None::17111
 주식회사 앤드피플 ::경력4~10년대졸::서울 강남구	정규직::중소기업::None::17111
 (주)레어소프트 ::경력2년↑초대졸이상::서울 금천구	정규직	3,000~6,000만원::중소기업::4,177::17111
 (주)잡뉴스솔로몬서치 ::경력2년↑초대졸이상::서울 외	정규직::중소기업::4,889::17111
 (주)벤처피플 ::경력12~20년대졸이상::서울	정규직::중소기업::4,169::17111
 (주)슈가힐 ::경력1~15년학력무관::서울 강남구	정규직::중소기업::3,791::17111
 가이아쓰리디(주) ::경력3년↑대졸::서울 금천구	정규직	월급::중소기업::5,535::17111
 (주)엔씨엘 ::경력7년↑학력무관::서울 종로구	정규직::중소기업::3,257::17111
 베스트핀 ::경력2~15년대졸이상::서울 영등포구 외	정규직외::중소기업::None::17111
 (주)피플케어코리아 ::경력8년↑대졸::서울 중구	정규직::중소기업::None::17111
 주식회사 머니브레인 ::신입/경력(연차무관)학력무관::서울 외	병역특례::중소기업::4,696::17111
 (주)에이치알맨파워그룹 ::경력1~15년대졸::서울 중구	정규직::중소기업::5,739::17111
 한진정보통신(주) ::경력(연차무관)학력무관::서울	계약직::대기업::6,529::17111
 (주)잡뉴스솔로몬서치 ::신입/경력2년↑초대졸이상::서울 외	정규직::중소기업::4,889::17111
 (주)트위니 ::신입/경력(연차무관)대졸이상::경기 성남시 분당구 외	정규직::중소기업::4,040::17111
 (주)유비소시어스 ::경력5년↑초대졸이상::서울 영등포구	정규직::중소기업::2,848::17111
 주식회사 제스웨어 ::경력8년↑초대졸이상::경기 성남시	프리랜서::중소기업::4,223::17111
 ㈜엘솔루 ::경력2년↑초대졸이상::서울 외	정규직::중소기업::4,681::17111
 (주)바이오브레인 ::경력(연차무관)학력무관::대전 서구	정규직::중소기업::3,515::17111
 (주)에이치알컨설팅그룹 ::경력4년↑초대졸이상::서울 용산구	정규직::중소기업::None::17111
 (주)조인스에이치알코리아 ::경력3년↑학력무관::서울 강남구	정규직::중소기업::None::17111
 (주)피그박스 ::경력2년↑학력무관::서울 영등포구	정규직::중소기업::5,900::17111
 (주)티디아이 ::신입/경력(연차무관)학력무관::서울 서초구	정규직::중소기업::2,748::17111
 주식회사 글로벌케이 ::신입/경력(연차무관)학력무관::광주 동구	정규직::중소기업::3,373::17111
 스냅태그 ::신입/경력(연차무관)학력무관::경기 성남시 분당구 외	정규직	3,200~8,000만원::중소기업::4,625::17111
 (주)잡뉴스솔로몬서치 ::경력3~10년학력무관::대구 달성군	정규직::중소기업::4,889::17111
 주식회사 퀄슨 ::경력3~5년학력무관::서울 강남구	정규직::중소기업::4,476::17111
 NHN ::경력1년↑학력무관::경기 성남시	정규직::중견기업::5,963::17111
 파인드뉴로드컨설팅(주) ::경력5~10년대졸이상::서울	정규직::중소기업::2,574::17111
 (주)스카우트플랜 ::경력2년↑학력무관::일본 도쿄	정규직	3,000~14,000만원::중소기업::None::17111
 파인드뉴로드컨설팅(주) ::경력2~4년대졸이상::서울	정규직::중소기업::2,574::17111
 (주)스카우트파트너스 ::경력3~15년대졸이상::서울 외	정규직::중소기업::4,157::17111
 (주)엠티이지 ::경력5년↑초대졸이상::서울 마포구	정규직	월급::중소기업::3,889::17111
 유어사이드(주) ::경력7년↑초대졸::강원 춘천시	정규직::중소기업::None::17111
 (주)아이디엔디 ::경력3~8년학력무관::서울 강남구	정규직::중소기업::5,110::17111
 HR컨설팅(주) ::경력5년↑대졸::서울 구로구	정규직::중소기업::None::17111
 HR컨설팅(주) ::경력10년↑대졸::서울 구로구	정규직::중소기업::None::17111
 (주)케이엘큐브 ::신입/경력3년↑초대졸::경기 외	정규직외	월급::중소기업::3,703::17111
 (주)에이알테크놀로지 ::신입/경력3년↑초대졸::전남 나주시	정규직::중소기업::4,221::17111
 (주)한국지에스티 ::경력2~10년초대졸이상::서울 중구	정규직외::중소기업::4,408::17111
 퍼시픽엔파트너스 ::경력(연차무관)초대졸::일본 도쿄	정규직::중소기업::None::17111
 (주)푸른새벽 ::신입/경력(연차무관)학력무관::서울 영등포구	정규직	2,600~5,400만원::중소기업::3,636::17111
 (주) 엔엠티지인터렉션 ::경력3~10년학력무관::경기 용인시	정규직::중소기업::3,035::17111
 (주) 엔엠티지인터렉션 ::경력3~20년학력무관::경기 용인시	프리랜서::중소기업::3,035::17111
 (주)한익스프레스 ::경력1년↑대졸::서울 서초구 외	정규직::중견기업::5,038::17111
 (주)인터패스 ::경력3~4년학력무관::서울 금천구	정규직::중소기업::3,584::17111
 (주)이도산업 ::신입/경력(연차무관)학력무관::경기 김포시	정규직::중소기업::None::17111
 (주)텐앤텐 ::경력4년↑학력무관::서울 강남구	정규직::None::3,990::17111
 (주)버즈빌 ::경력2년미만학력무관::서울 송파구	정규직외::중소기업::5,381::17111
 (주)버즈빌 ::경력5년↑학력무관::서울 송파구	정규직::중소기업::5,381::17111
 (주)유비소시어스 ::경력5년↑초대졸이상::서울 강남구	정규직::중소기업::2,848::17111
 동문이엔티(주) ::경력3~5년대졸이상::서울 구로구	정규직::중소기업::5,052::17111
 (주)제이앤피메디 ::신입/경력(연차무관)대졸이상::서울 강남구 외	정규직::중소기업::4,509::17111
 (주)에이치알맨파워그룹 ::경력5년↑대졸::서울 영등포구	정규직::중소기업::5,739::17111
 (주)텐앤텐 ::경력5년↑학력무관::전북 전주시	정규직::None::3,990::17111
 (주)엠아이솔루션 ::신입/경력(연차무관)대졸이상::대전 유성구	정규직외::소기업::None::17111
 (주)더라이징스타 ::경력3년↑학력무관::서울 서초구	정규직::중소기업::2,895::17111
 (주)더라이징스타 ::경력5년↑학력무관::서울 강남구	정규직::중소기업::2,895::17111
 베스트네트워크(주) ::경력5년↑대졸이상::서울	정규직::중소기업::None::17111
 넷마블컴퍼니(주) ::경력5년↑학력무관::서울 구로구	정규직::대기업::None::17111
 넷마블컴퍼니(주) ::경력5년↑학력무관::서울 구로구	정규직::대기업::None::17111
 넷마블컴퍼니(주) ::경력3년↑학력무관::서울 구로구	정규직::대기업::None::17111
 넷마블컴퍼니(주) ::경력6년↑학력무관::서울 구로구	정규직::대기업::None::17111
 코리아써치 ::경력5년↑초대졸::서울 마포구	정규직::중소기업::None::17111
 주식회사 링크업소프트 ::경력3년↑초대졸이상::서울 영등포구 외	정규직외::중소기업::4,459::17111
 (주)피플케어코리아 ::경력5년↑대졸이상::서울	정규직	시급::중소기업::None::17111
 (주)비제이피플즈 ::경력5년↑학력무관::서울 송파구	정규직::중소기업::4,041::17111
 주식회사 브랜드미 ::경력5년↑학력무관::서울 강남구	정규직::중소기업::4,072::17111
 (주)카카오페이 ::경력6년↑학력무관::경기 성남시	정규직::대기업::6,177::17111
 시제 ::신입/경력(연차무관)학력무관::서울 강남구	정규직외::소기업::None::17111
 (주)스카우트플랜 ::경력10년↑대졸::서울 중구	정규직	8,000~10,000만원::중소기업::None::17111
 (주)더라이징스타 ::경력2년↑학력무관::서울	정규직::중소기업::2,895::17111
 (주)한국해양기상기술 ::신입/경력3년↑대졸::서울 구로구	정규직::중소기업::4,409::17111
 (주)더라이징스타 ::경력(연차무관)대졸::서울 중구	정규직::중소기업::2,895::17111
 (주)더라이징스타에스 ::경력10년↑대졸이상::서울 강남구	정규직::중소기업::3,176::17111
 유한회사 미소 ::경력(연차무관)학력무관::서울 서초구	정규직::중소기업::2,601::17111
 (주)스카우트 ::경력4년↑대졸이상::서울 강남구	정규직::중소기업::2,873::17111
 (주)에이치알맨파워그룹 ::경력3년↑대졸::경기 성남시	정규직::중소기업::5,739::17111
 그레이프 파트너즈 ::경력3년↑대졸이상::서울 종로구	정규직::소기업::None::17111
 (주)에이치알맨파워그룹 ::경력3년↑대졸이상::경기 성남시	정규직::중소기업::5,739::17111
 (주)코어피플 ::경력2~12년학력무관::서울	정규직::중소기업::1,433::17111
 제이엔커리어 ::경력3년↑초대졸이상::서울 강남구	정규직::중소기업::None::17111
 모드니사회적협동조합 ::신입/경력4~8년대졸::서울 강남구 외	계약직::소기업::None::17111
 베스트네트워크(주) ::경력10년↑대졸이상::서울	정규직::중소기업::None::17111
 (주)하이퍼정보 ::신입/경력1년↑학력무관::서울 강남구	정규직	2,500~3,000만원::중소기업::3,630::17111
 (주)엠브이소프텍 ::경력3~15년학력무관::대전 서구	정규직::중소기업::4,113::17111
 (주)피타그래프 ::경력(연차무관)학력무관::서울 강서구	정규직::중소기업::4,159::17111
 (주)피타그래프 ::경력5~15년학력무관::대전 중구	정규직::중소기업::4,159::17111
 (주)트리플렛 ::신입학력무관::서울 서초구	정규직::중소기업::3,730::17111
 (주)더라이징스타에스 ::경력2~8년초대졸::서울 강남구	정규직::중소기업::3,176::17111
 (주)씨케이넷 ::경력1~5년학력무관::서울 서초구	정규직::중소기업::None::17111
 베스트네트워크(주) ::경력10년↑대졸이상::서울	정규직::중소기업::None::17111
 (주)스카우트 ::경력10년↑대졸이상::서울 중구	정규직::중소기업::2,873::17111
 베스트네트워크(주) ::경력10년↑대졸이상::서울 외	정규직::중소기업::None::17111
 베스트네트워크(주) ::경력3~10년대졸이상::서울 강남구 외	정규직::중소기업::None::17111
 (주)베이비드림 ::신입/경력(연차무관)고졸이상::전국 외	인턴외::중소기업::None::17111
 베스트네트워크(주) ::경력7년↑대졸이상::서울	정규직::중소기업::None::17111
 (주)유비소시어스 ::경력1~15년초대졸이상::경기 성남시	정규직::중소기업::2,848::17111
 베스트네트워크(주) ::경력9년↑대졸이상::서울	정규직::중소기업::None::17111
 (주)더라이징스타 ::경력3년↑학력무관::경기 성남시	정규직::중소기업::2,895::17111
 베스트네트워크(주) ::경력5년↑대졸이상::서울	정규직::중소기업::None::17111
 아레나캐스트 주식회사 ::경력2~25년학력무관::서울 강남구	정규직::중소기업::5,243::17111
 코리아써치 ::경력3년↑대졸::서울 강서구	정규직::중소기업::None::17111
 코리아써치 ::경력1년↑대졸::서울 강서구	정규직::중소기업::None::17111
 디지키 ::경력4년↑학력무관::경기 안양시	정규직::중소기업::None::17111
 베스트네트워크(주) ::경력5년↑대졸::서울	정규직::중소기업::None::17111
 베스트네트워크(주) ::경력2년↑대졸::서울	정규직::중소기업::None::17111
 (주)서치브레인 ::경력3년↑대졸이상::서울 강남구	정규직::중소기업::None::17111
 베스트네트워크(주) ::경력11년↑대졸이상::서울	정규직::중소기업::None::17111
 베스트네트워크(주) ::경력3년↑대졸::서울	정규직::중소기업::None::17111
 주식회사 라피플코리아리미티드 ::경력10~15년대졸이상::서울	정규직::중소기업::None::17111
 베스트네트워크(주) ::경력6년↑대졸이상::서울 외	정규직::중소기업::None::17111
 (주)더라이징스타 ::경력4년↑학력무관::서울 마포구	정규직::중소기업::2,895::17111
 (주)더라이징스타 ::경력5년↑학력무관::서울 강남구	정규직::중소기업::2,895::17111
 (주)쿼렌시스 ::경력2~5년고졸이상::서울 성동구	정규직외::중소기업::4,286::17111
 베스트네트워크(주) ::경력6년↑대졸이상::서울	정규직::중소기업::None::17111
 코리아써치 ::경력5년↑초대졸::서울 마포구	정규직::중소기업::None::17111
 일삼헤르츠(주) ::경력2~4년초대졸::서울 강서구	정규직::중소기업::3,779::17111
 베스트네트워크(주) ::경력4년↑대졸::서울	정규직::중소기업::None::17111
 베스트네트워크(주) ::경력5년↑대졸::서울	정규직::중소기업::None::17111
 베스트네트워크(주) ::경력5년↑대졸이상::서울	정규직::중소기업::None::17111
 HR컨설팅(주) ::경력7~13년학력무관::서울 금천구	정규직::중소기업::None::17111
 HR컨설팅(주) ::경력5~15년초대졸::서울 금천구	정규직::중소기업::None::17111
 (주)벤처피플 ::경력5~18년학력무관::서울	정규직::중소기업::4,169::17111
 베스트네트워크(주) ::경력7년↑대졸이상::서울	정규직::중소기업::None::17111
 베스트네트워크(주) ::경력7년↑대졸이상::서울	정규직::중소기업::None::17111
 주식회사 본시스템 ::신입/경력(연차무관)학력무관::대전 중구 외	정규직::중소기업::2,924::17111
 (주)라이너스 ::경력4~16년대졸이상::서울 강남구	정규직	4,800~8,000만원::중소기업::2,612::17111
 그레이프 파트너즈 ::경력3년↑대졸이상::서울 성동구	정규직::소기업::None::17111
 코리아써치 ::경력1년↑대졸::서울 강서구	정규직::중소기업::None::17111
 (주)더라이징스타 ::경력3년↑학력무관::서울 성동구	정규직::중소기업::2,895::17111
 주식회사 블루비커 ::신입/경력(연차무관)학력무관::서울 중구	정규직::중소기업::3,553::17111
 주식회사앤비어스 ::경력5~6년학력무관::서울 외	정규직::중소기업::None::17111
 주식회사 솔로몬텍 ::경력2년↑초대졸::서울 영등포구	정규직::중견기업::4,047::17111
 베스트네트워크(주) ::경력5년↑대졸::서울	정규직::중소기업::None::17111
 베스트네트워크(주) ::경력4년↑대졸::서울	정규직::중소기업::None::17111
 피플워크(주) ::경력5~17년대졸이상::서울 용산구	정규직::중소기업::None::17111
 베스트네트워크(주) ::경력3년↑대졸::서울	정규직::중소기업::None::17111
 베스트네트워크(주) ::경력5년↑대졸::서울	정규직::중소기업::None::17111
 베스트네트워크(주) ::경력4년↑대졸::서울	정규직::중소기업::None::17111
 베스트네트워크(주) ::경력3년↑대졸::서울	정규직::중소기업::None::17111
 (주)스카우트플랜 ::경력3년↑학력무관::서울 강남구	정규직::중소기업::None::17111
 (주)벤처피플 ::경력5~16년대졸이상::서울	정규직::중소기업::4,169::17111
 (주)서르 ::경력3년↑대졸이상::경기 성남시	계약직	월급::중소기업::2,875::17111
 (주)스카우트 ::경력3~15년대졸이상::서울 강남구	정규직::중소기업::2,873::17111
 (주)스카우트 ::경력3~15년대졸이상::서울 강남구	정규직::중소기업::2,873::17111
 (주)벤처피플 ::경력4년↑학력무관::서울 강남구	정규직::중소기업::4,169::17111
 위즈메이드(주) ::경력2년↑학력무관::부산 금정구 외	정규직	3,500~4,000만원::중소기업::2,779::17111
 그레이프 파트너즈 ::경력3~8년대졸이상::서울 성동구	정규직::소기업::None::17111
 주식회사윈스 ::경력1~9년학력무관::서울 외	정규직외::중소기업::5,884::17111
 (주)헬로서치 ::경력7년↑대졸이상::서울 강남구	정규직::중소기업::3,158::17111
 (주)마이온컴퍼니 ::경력5~10년학력무관::서울 강남구 외	정규직::중소기업::3,633::17111
 (주)더라이징스타 ::경력7년↑학력무관::서울 영등포구	정규직::중소기업::2,895::17111
 (주)헬로서치 ::경력3년↑학력무관::서울 강남구	정규직::중소기업::3,158::17111
 예담정보통신 ::경력4~15년학력무관::서울 금천구	정규직외::중소기업::None::17111
 (주)헬로서치 ::경력2년↑대졸이상::경기	정규직::중소기업::3,158::17111
 (주)유비소시어스 ::경력5년↑초대졸이상::서울 강남구	정규직::중소기업::2,848::17111
 (주)트리플렛 ::경력3년↑학력무관::서울 서초구	정규직::중소기업::3,730::17111
 베스트네트워크(주) ::경력3년↑대졸::서울	정규직::중소기업::None::17111
 (주)인코리아 프로페셔널 ::경력8~15년대졸::서울	정규직::중소기업::None::17111
 코리아써치 ::경력5년↑대졸::서울 마포구	정규직::중소기업::None::17111
 코리아써치 ::경력1년↑대졸::서울 강서구	정규직::중소기업::None::17111
 코리아써치 ::경력3년↑대졸::서울 서초구	정규직::중소기업::None::17111
 (재)행복에프앤씨 ::경력5년↑대졸::서울 용산구	정규직::중소기업::4,975::17111
 (주)더라이징스타 ::경력3년↑학력무관::서울 서초구	정규직::중소기업::2,895::17111
 (주)엔소프트 ::신입/경력(연차무관)학력무관::울산	정규직::중소기업::2,895::17111
 (주)온넷시스템즈코리아 ::경력3년↑대졸::서울 서초구	정규직::중소기업::4,532::17111
 (주)위니즈 ::신입/경력(연차무관)학력무관::부산 사상구	정규직::중소기업::4,532::17111
 (주)스카우트플랜 ::경력4년↑학력무관::서울 송파구	정규직	4,000~5,800만원::중소기업::None::17111
 (주)티라유텍 ::경력3년↑초대졸이상::서울 강남구	정규직::중소기업::5,262::17111
 (주)스카우트파트너스 ::경력5년↑대졸이상::서울 송파구	정규직::중소기업::4,157::17111
 (주)빌리버 ::경력3년↑학력무관::서울 금천구	정규직::중소기업::2,885::17111
 (주)유비소시어스 ::경력3~15년초대졸이상::경기 성남시	정규직::중소기업::2,848::17111
 베스트네트워크(주) ::경력5년↑대졸이상::서울	정규직::중소기업::None::17111
 (주)피플케어코리아 ::경력3년↑대졸이상::서울	정규직::중소기업::None::17111
 주식회사 소프트위드솔루션 ::경력5~9년대졸이상::서울 강남구	정규직	5,000~6,000만원::중소기업::5,091::17111
 (주)서치브레인 ::경력7년↑대졸이상::서울 강남구	정규직::중소기업::None::17111
 베스트네트워크(주) ::경력3년↑대졸::서울	정규직::중소기업::None::17111
 베스트네트워크(주) ::경력3년↑대졸::서울 외	정규직::중소기업::None::17111
 (주)비브로스 ::경력2년↑학력무관::서울 영등포구	정규직::중소기업::5,110::17111
 (주)씨티엔에스 ::경력5년↑학력무관::경남 창원시	정규직	5,000~6,000만원::중소기업::2,871::17111
 베스트네트워크(주) ::경력8년↑학력무관::경기	정규직::중소기업::None::17111
 (주)스카우트 ::경력3~8년대졸이상::경기 성남시	정규직::중소기업::2,873::17111
 베스트네트워크(주) ::경력5년↑학력무관::서울 외	정규직::중소기업::None::17111
 (주)서치브레인 ::경력3년↑대졸이상::서울 강남구	정규직::중소기업::None::17111
 (주)넷믹스 ::신입/경력(연차무관)학력무관::경기 성남시	정규직외::중소기업::3,407::17111
 베스트네트워크(주) ::경력3~5년대졸::서울	정규직::중소기업::None::17111
 (주) 에이스파트너스서치펌 ::경력3~10년학력무관::서울 서초구	정규직::중소기업::1,779::17111
 베스트네트워크(주) ::경력7년↑대졸이상::서울 외	정규직::중소기업::None::17111
 (주)핀커스코리아 ::경력1년↑학력무관::서울 강남구	정규직::중소기업::None::17111
 베스트네트워크(주) ::경력5년↑대졸이상::서울	정규직::중소기업::None::17111
 베스트네트워크(주) ::경력5년↑대졸이상::서울	정규직::중소기업::None::17111
 베스트네트워크(주) ::경력9년↑대졸이상::서울	정규직::중소기업::None::17111
 (주)핀커스코리아 ::경력7~15년대졸::서울 서초구	정규직::중소기업::None::17111
 베스트네트워크(주) ::경력10년↑대졸이상::서울	정규직::중소기업::None::17111
 베스트네트워크(주) ::경력4년↑대졸::서울 강남구 외	정규직::중소기업::None::17111
 베스트네트워크(주) ::경력5년↑학력무관::경기	정규직::중소기업::None::17111
 베스트네트워크(주) ::경력5년↑대졸이상::서울	정규직::중소기업::None::17111
 베스트네트워크(주) ::경력5년↑학력무관::서울	정규직::중소기업::None::17111
 (주)에이치알컨설팅그룹 ::경력5년↑초대졸이상::서울 영등포구 외	정규직::중소기업::None::17111
 베스트네트워크(주) ::경력5년↑대졸이상::서울	정규직::중소기업::None::17111
 (주)피플케어코리아 ::경력3년↑대졸이상::서울 구로구	정규직	시급::중소기업::None::17111
 베스트네트워크(주) ::경력10년↑학력무관::서울	정규직::중소기업::None::17111
 (주)유비소시어스 ::경력5~10년초대졸이상::경기 용인시	정규직::중소기업::2,848::17111
 베스트네트워크(주) ::경력2년↑대졸이상::서울 외	정규직::중소기업::None::17111
 (주)유디아이디 ::경력5년↑학력무관::서울 구로구	정규직::중소기업::3,770::17111
 베스트네트워크(주) ::경력3년↑학력무관::경기	정규직::중소기업::None::17111
 (주)프로매치코리아 ::신입/경력(연차무관)학력무관::서울 중구	정규직::중소기업::2,781::17111
 베스트네트워크(주) ::경력5년↑학력무관::경기	정규직::중소기업::None::17111
 대우디앤씨글로벌네트워크 ::경력10년↑학력무관::경기 김포시 외	정규직외::중소기업::None::17111
 베스트네트워크(주) ::경력6년↑대졸이상::서울	정규직::중소기업::None::17111
 베스트네트워크(주) ::경력8년↑학력무관::경기 외	정규직::중소기업::None::17111
 베스트네트워크(주) ::경력9년↑대졸이상::서울	정규직::중소기업::None::17111
 (주)피플케어코리아 ::경력3년↑대졸이상::서울 구로구	정규직	시급::중소기업::None::17111
 (주)에이치알컨설팅그룹 ::경력4년↑초대졸이상::서울 영등포구 외	정규직::중소기업::None::17111
 베스트네트워크(주) ::경력5년↑대졸이상::서울	정규직::중소기업::None::17111
 베스트네트워크(주) ::경력10년↑대졸이상::서울 외	정규직::중소기업::None::17111
 베스트네트워크(주) ::경력6년↑대졸이상::서울	정규직::중소기업::None::17111
 베스트네트워크(주) ::경력2년↑대졸이상::서울	정규직::중소기업::None::17111
 (주)글로벌스카우트 ::경력3년↑대졸이상::서울 강남구	정규직::중소기업::957::17111
 베스트네트워크(주) ::경력5년↑학력무관::경기	정규직::중소기업::None::17111
 베스트네트워크(주) ::경력6년↑대졸이상::서울	정규직::중소기업::None::17111
 주식회사 리턴트루 ::경력3~12년초대졸이상::경기	정규직	3,000~4,300만원::중소기업::4,108::17111
 베스트네트워크(주) ::경력5년↑대졸이상::서울	정규직::중소기업::None::17111
 베스트네트워크(주) ::경력1년↑대졸::경기	정규직::중소기업::None::17111
 (주)잡뉴스솔로몬서치 ::경력2~6년대졸::서울 강남구	정규직::중소기업::4,889::17111
 (주)씨엔씨네트웍스 ::경력5년↑학력무관::서울 강서구 외	계약직외	월급::중소기업::4,094::17111
 베스트네트워크(주) ::경력5년↑대졸이상::서울	정규직::중소기업::None::17111
 (주)에이치알컨설팅그룹 ::경력5~15년초대졸이상::서울	정규직::중소기업::None::17111
 베스트네트워크(주) ::경력6년↑대졸이상::서울	정규직::중소기업::None::17111
 (주)디큐엠 ::경력7년↑초대졸::경기 수원시	프리랜서	월급::중소기업::4,418::17111
 베스트네트워크(주) ::경력3~5년대졸::서울	정규직::중소기업::None::17111
 베스트네트워크(주) ::경력3년↑대졸::서울	정규직::중소기업::None::17111
 베스트네트워크(주) ::경력5년↑학력무관::서울 외	정규직::중소기업::None::17111
 베스트네트워크(주) ::경력9년↑대졸이상::서울	정규직::중소기업::None::17111
 베스트네트워크(주) ::경력5년↑대졸이상::서울	정규직::중소기업::None::17111
 베스트네트워크(주) ::경력8년↑학력무관::서울 외	정규직::중소기업::None::17111
 약문약답 주식회사 ::경력3년↑학력무관::경기 성남시	정규직::중소기업::5,045::17111
 베스트네트워크(주) ::경력10년↑학력무관::서울	정규직::중소기업::None::17111
 베스트네트워크(주) ::경력5년↑대졸::서울	계약직::중소기업::None::17111
 (주)피플케어코리아 ::경력3년↑대졸이상::서울 구로구	정규직	시급::중소기업::None::17111
 (주)에프엠커뮤니케이션즈 ::경력2~10년대졸이상::서울 외	정규직::중소기업::5,207::17111
 (주)핀커스코리아 ::경력7~15년대졸::서울 서초구	정규직::중소기업::None::17111
 베스트네트워크(주) ::경력8년↑학력무관::경기	정규직::중소기업::None::17111
 베스트네트워크(주) ::경력3년↑대졸::서울 외	정규직::중소기업::None::17111
 (주)스카우트 ::경력3년↑대졸::경기 성남시	정규직::중소기업::2,873::17111
 (주)에이치랩 ::경력2년↑학력무관::서울 금천구	정규직	4,000~5,000만원::중소기업::4,637::17111
 (주)서치브레인 ::경력4년↑대졸이상::서울 강남구	정규직::중소기업::None::17111
 베스트네트워크(주) ::경력3~10년대졸이상::서울 강남구 외	정규직::중소기업::None::17111
 베스트네트워크(주) ::경력3년↑대졸::서울 외	정규직::중소기업::None::17111
 베스트네트워크(주) ::경력3~10년대졸이상::서울 강남구 외	정규직::중소기업::None::17111
 (주)피플케어코리아 ::경력3년↑대졸이상::경기	정규직	시급::중소기업::None::17111
 (주)스카우트 ::경력3년↑대졸::경기 성남시	정규직::중소기업::2,873::17111
 (주)피플케어코리아 ::경력3년↑대졸이상::서울	정규직::중소기업::None::17111
 (주)스카우트 ::경력10년↑학력무관::서울 강남구	정규직::중소기업::2,873::17111
 (주)잡뉴스솔로몬서치 ::경력5~10년대졸::서울 구로구	정규직::중소기업::4,889::17111
 (주)피플케어코리아 ::경력3년↑대졸이상::서울	정규직::중소기업::None::17111
 (주)잡뉴스솔로몬서치 ::경력5년↑학력무관::서울 마포구	정규직	4,500~5,500만원::중소기업::4,889::17111
 (주)피플케어코리아 ::경력3년↑대졸이상::경기	정규직	시급::중소기업::None::17111
 (주)피플케어코리아 ::경력3년↑대졸이상::서울	정규직::중소기업::None::17111
 베스트네트워크(주) ::경력3~10년대졸이상::서울 강남구 외	정규직::중소기업::None::17111
 베스트네트워크(주) ::경력3년↑대졸::서울 외	정규직::중소기업::None::17111
 베스트네트워크(주) ::경력6년↑대졸이상::서울	정규직::중소기업::None::17111
